season,event_date,nano,market,name,alias,player_href,player,position,boxscore_stats_link
2020,2020-10-11,IwSI92ZDKoazn,San Francisco,49ers,SF,/players/J/JuszKy00.htm,Kyle Juszczyk,FB,https://www.pro-football-reference.com/boxscores/202010110sfo.htm
2020,2020-10-11,IwSI92ZDKoazn,San Francisco,49ers,SF,/players/A/AiyuBr00.htm,Brandon Aiyuk,WR,https://www.pro-football-reference.com/boxscores/202010110sfo.htm
2020,2020-10-11,IwSI92ZDKoazn,San Francisco,49ers,SF,/players/S/SamuDe00.htm,Deebo Samuel,WR,https://www.pro-football-reference.com/boxscores/202010110sfo.htm
2020,2020-10-11,IwSI92ZDKoazn,San Francisco,49ers,SF,/players/K/KittGe00.htm,George Kittle,TE,https://www.pro-football-reference.com/boxscores/202010110sfo.htm
2020,2020-10-11,IwSI92ZDKoazn,San Francisco,49ers,SF,/players/T/TomlLa01.htm,Laken Tomlinson,OL,https://www.pro-football-reference.com/boxscores/202010110sfo.htm
2020,2020-10-11,IwSI92ZDKoazn,San Francisco,49ers,SF,/players/B/BrunDa00.htm,Daniel Brunskill,OL,https://www.pro-football-reference.com/boxscores/202010110sfo.htm
2020,2020-10-11,IwSI92ZDKoazn,San Francisco,49ers,SF,/players/G/GarlBe00.htm,Ben Garland ,OL,https://www.pro-football-reference.com/boxscores/202010110sfo.htm
2020,2020-10-11,IwSI92ZDKoazn,San Francisco,49ers,SF,/players/W/WillTr21.htm,Trent Williams,T,https://www.pro-football-reference.com/boxscores/202010110sfo.htm
2020,2020-10-11,IwSI92ZDKoazn,San Francisco,49ers,SF,/players/M/McGlMi00.htm,Mike McGlinchey,T,https://www.pro-football-reference.com/boxscores/202010110sfo.htm
2020,2020-10-11,IwSI92ZDKoazn,San Francisco,49ers,SF,/players/J/JoneD.01.htm,D.J. Jones,DL,https://www.pro-football-reference.com/boxscores/202010110sfo.htm
2020,2020-10-11,IwSI92ZDKoazn,San Francisco,49ers,SF,/players/H/HydeKe01.htm,Kerry Hyder,DL,https://www.pro-football-reference.com/boxscores/202010110sfo.htm
2020,2020-10-11,IwSI92ZDKoazn,San Francisco,49ers,SF,/players/A/ArmsAr01.htm,Arik Armstead,DL,https://www.pro-football-reference.com/boxscores/202010110sfo.htm
2020,2020-10-11,IwSI92ZDKoazn,San Francisco,49ers,SF,/players/K/KinlJa00.htm,Javon Kinlaw,DT,https://www.pro-football-reference.com/boxscores/202010110sfo.htm
2020,2020-10-11,IwSI92ZDKoazn,San Francisco,49ers,SF,/players/W/WarnFr00.htm,Fred Warner,LB,https://www.pro-football-reference.com/boxscores/202010110sfo.htm
2020,2020-10-11,IwSI92ZDKoazn,San Francisco,49ers,SF,/players/A/AlexKw00.htm,Kwon Alexander,LB,https://www.pro-football-reference.com/boxscores/202010110sfo.htm
2020,2020-10-11,IwSI92ZDKoazn,San Francisco,49ers,SF,/players/V/VerrJa00.htm,Jason Verrett,CB,https://www.pro-football-reference.com/boxscores/202010110sfo.htm
2020,2020-10-11,IwSI92ZDKoazn,San Francisco,49ers,SF,/players/T/TartJa00.htm,Jaquiski Tartt,S,https://www.pro-football-reference.com/boxscores/202010110sfo.htm
2020,2020-10-11,IwSI92ZDKoazn,San Francisco,49ers,SF,/players/T/TaylJa01.htm,Jamar Taylor,DB,https://www.pro-football-reference.com/boxscores/202010110sfo.htm
2020,2020-10-11,IwSI92ZDKoazn,San Francisco,49ers,SF,/players/A/AlleBr01.htm,Brian Allen,DB,https://www.pro-football-reference.com/boxscores/202010110sfo.htm
2020,2020-10-11,IwSI92ZDKoazn,San Francisco,49ers,SF,/players/W/WardJi01.htm,Jimmie Ward,DB,https://www.pro-football-reference.com/boxscores/202010110sfo.htm
2020,2020-10-11,mfbu6O5aMHbJg,Miami,Dolphins,MIA,/players/D/DaviJe00.htm,Jesse Davis,G/T,https://www.pro-football-reference.com/boxscores/202010110sfo.htm
2020,2020-10-11,mfbu6O5aMHbJg,Miami,Dolphins,MIA,/players/H/HuntRo01.htm,Robert Hunt,G/T,https://www.pro-football-reference.com/boxscores/202010110sfo.htm
2020,2020-10-11,mfbu6O5aMHbJg,Miami,Dolphins,MIA,/players/F/FitzRy00.htm,Ryan Fitzpatrick,QB,https://www.pro-football-reference.com/boxscores/202010110sfo.htm
2020,2020-10-11,mfbu6O5aMHbJg,Miami,Dolphins,MIA,/players/G/GaskMy00.htm,Myles Gaskin,RB,https://www.pro-football-reference.com/boxscores/202010110sfo.htm
2020,2020-10-11,mfbu6O5aMHbJg,Miami,Dolphins,MIA,/players/C/CoxxCh01.htm,Chandler Cox,FB,https://www.pro-football-reference.com/boxscores/202010110sfo.htm
2020,2020-10-11,mfbu6O5aMHbJg,Miami,Dolphins,MIA,/players/B/BowdLy00.htm,Lynn Bowden Jr.,WR,https://www.pro-football-reference.com/boxscores/202010110sfo.htm
2020,2020-10-11,mfbu6O5aMHbJg,Miami,Dolphins,MIA,/players/W/WillPr01.htm,Preston Williams,WR,https://www.pro-football-reference.com/boxscores/202010110sfo.htm
2020,2020-10-11,mfbu6O5aMHbJg,Miami,Dolphins,MIA,/players/P/ParkDe01.htm,DeVante Parker,WR,https://www.pro-football-reference.com/boxscores/202010110sfo.htm
2020,2020-10-11,mfbu6O5aMHbJg,Miami,Dolphins,MIA,/players/K/KindSo00.htm,Solomon Kindley,G,https://www.pro-football-reference.com/boxscores/202010110sfo.htm
2020,2020-10-11,mfbu6O5aMHbJg,Miami,Dolphins,MIA,/players/F/FlowEr00.htm,Ereck Flowers,G,https://www.pro-football-reference.com/boxscores/202010110sfo.htm
2020,2020-10-11,mfbu6O5aMHbJg,Miami,Dolphins,MIA,/players/K/KarrTe00.htm,Ted Karras,C,https://www.pro-football-reference.com/boxscores/202010110sfo.htm
2020,2020-10-11,mfbu6O5aMHbJg,Miami,Dolphins,MIA,/players/O/OgbaEm00.htm,Emmanuel Ogbah,DE,https://www.pro-football-reference.com/boxscores/202010110sfo.htm
2020,2020-10-11,mfbu6O5aMHbJg,Miami,Dolphins,MIA,/players/G/GodcDa00.htm,Davon Godchaux,DT,https://www.pro-football-reference.com/boxscores/202010110sfo.htm
2020,2020-10-11,mfbu6O5aMHbJg,Miami,Dolphins,MIA,/players/S/SielZa00.htm,Zach Sieler,DT,https://www.pro-football-reference.com/boxscores/202010110sfo.htm
2020,2020-10-11,mfbu6O5aMHbJg,Miami,Dolphins,MIA,/players/W/WilkCh00.htm,Christian Wilkins,DT,https://www.pro-football-reference.com/boxscores/202010110sfo.htm
2020,2020-10-11,mfbu6O5aMHbJg,Miami,Dolphins,MIA,/players/R/RobeEl00.htm,Elandon Roberts,LB,https://www.pro-football-reference.com/boxscores/202010110sfo.htm
2020,2020-10-11,mfbu6O5aMHbJg,Miami,Dolphins,MIA,/players/V/VanNKy00.htm,Kyle Van Noy,LB,https://www.pro-football-reference.com/boxscores/202010110sfo.htm
2020,2020-10-11,mfbu6O5aMHbJg,Miami,Dolphins,MIA,/players/B/BakeJe00.htm,Jerome Baker,LB,https://www.pro-football-reference.com/boxscores/202010110sfo.htm
2020,2020-10-11,mfbu6O5aMHbJg,Miami,Dolphins,MIA,/players/H/HowaXa00.htm,Xavien Howard,CB,https://www.pro-football-reference.com/boxscores/202010110sfo.htm
2020,2020-10-11,mfbu6O5aMHbJg,Miami,Dolphins,MIA,/players/J/JoneBy00.htm,Byron Jones,CB,https://www.pro-football-reference.com/boxscores/202010110sfo.htm
2020,2020-10-11,mfbu6O5aMHbJg,Miami,Dolphins,MIA,/players/M/McCaBo01.htm,Bobby McCain,S,https://www.pro-football-reference.com/boxscores/202010110sfo.htm
2020,2020-10-11,mfbu6O5aMHbJg,Miami,Dolphins,MIA,/players/R/RoweEr00.htm,Eric Rowe,S,https://www.pro-football-reference.com/boxscores/202010110sfo.htm
2020,2020-10-11,IR4gIYmh269EI,Cleveland,Browns,CLE,/players/M/MayfBa00.htm,Baker Mayfield,QB,https://www.pro-football-reference.com/boxscores/202010110cle.htm
2020,2020-10-11,IR4gIYmh269EI,Cleveland,Browns,CLE,/players/H/HuntKa00.htm,Kareem Hunt,RB,https://www.pro-football-reference.com/boxscores/202010110cle.htm
2020,2020-10-11,IR4gIYmh269EI,Cleveland,Browns,CLE,/players/B/BeckOd00.htm,Odell Beckham Jr.,WR,https://www.pro-football-reference.com/boxscores/202010110cle.htm
2020,2020-10-11,IR4gIYmh269EI,Cleveland,Browns,CLE,/players/L/LandJa00.htm,Jarvis Landry,WR,https://www.pro-football-reference.com/boxscores/202010110cle.htm
2020,2020-10-11,IR4gIYmh269EI,Cleveland,Browns,CLE,/players/H/HiggRa00.htm,Rashard Higgins,WR,https://www.pro-football-reference.com/boxscores/202010110cle.htm
2020,2020-10-11,IR4gIYmh269EI,Cleveland,Browns,CLE,/players/H/HoopAu00.htm,Austin Hooper,TE,https://www.pro-football-reference.com/boxscores/202010110cle.htm
2020,2020-10-11,IR4gIYmh269EI,Cleveland,Browns,CLE,/players/W/WillJe04.htm,Jedrick Wills Jr.,T,https://www.pro-football-reference.com/boxscores/202010110cle.htm
2020,2020-10-11,IR4gIYmh269EI,Cleveland,Browns,CLE,/players/C/ConkJa00.htm,Jack Conklin,T,https://www.pro-football-reference.com/boxscores/202010110cle.htm
2020,2020-10-11,IR4gIYmh269EI,Cleveland,Browns,CLE,/players/T/TellWy00.htm,Wyatt Teller,G,https://www.pro-football-reference.com/boxscores/202010110cle.htm
2020,2020-10-11,IR4gIYmh269EI,Cleveland,Browns,CLE,/players/B/BitoJo00.htm,Joel Bitonio,G,https://www.pro-football-reference.com/boxscores/202010110cle.htm
2020,2020-10-11,IR4gIYmh269EI,Cleveland,Browns,CLE,/players/T/TretJC00.htm,J.C. Tretter,C,https://www.pro-football-reference.com/boxscores/202010110cle.htm
2020,2020-10-11,IR4gIYmh269EI,Cleveland,Browns,CLE,/players/G/GustPo01.htm,Porter Gustin,DE,https://www.pro-football-reference.com/boxscores/202010110cle.htm
2020,2020-10-11,IR4gIYmh269EI,Cleveland,Browns,CLE,/players/G/GarrMy00.htm,Myles Garrett,DE,https://www.pro-football-reference.com/boxscores/202010110cle.htm
2020,2020-10-11,IR4gIYmh269EI,Cleveland,Browns,CLE,/players/R/RichSh00.htm,Sheldon Richardson,DT,https://www.pro-football-reference.com/boxscores/202010110cle.htm
2020,2020-10-11,IR4gIYmh269EI,Cleveland,Browns,CLE,/players/T/TaylVi00.htm,Vincent Taylor,DT,https://www.pro-football-reference.com/boxscores/202010110cle.htm
2020,2020-10-11,IR4gIYmh269EI,Cleveland,Browns,CLE,/players/G/GoodB.00.htm,B.J. Goodson,LB,https://www.pro-football-reference.com/boxscores/202010110cle.htm
2020,2020-10-11,IR4gIYmh269EI,Cleveland,Browns,CLE,/players/S/SmitMa02.htm,Malcolm Smith,LB,https://www.pro-football-reference.com/boxscores/202010110cle.htm
2020,2020-10-11,IR4gIYmh269EI,Cleveland,Browns,CLE,/players/J/JohnKe04.htm,Kevin Johnson,CB,https://www.pro-football-reference.com/boxscores/202010110cle.htm
2020,2020-10-11,IR4gIYmh269EI,Cleveland,Browns,CLE,/players/M/MitcTe00.htm,Terrance Mitchell,CB,https://www.pro-football-reference.com/boxscores/202010110cle.htm
2020,2020-10-11,IR4gIYmh269EI,Cleveland,Browns,CLE,/players/W/WardDe02.htm,Denzel Ward,CB,https://www.pro-football-reference.com/boxscores/202010110cle.htm
2020,2020-10-11,IR4gIYmh269EI,Cleveland,Browns,CLE,/players/H/HarrRo02.htm,Ronnie Harrison,S,https://www.pro-football-reference.com/boxscores/202010110cle.htm
2020,2020-10-11,IR4gIYmh269EI,Cleveland,Browns,CLE,/players/S/SendAn00.htm,Andrew Sendejo,S,https://www.pro-football-reference.com/boxscores/202010110cle.htm
2020,2020-10-11,LJmHetie5VbbO,Indianapolis,Colts,IND,/players/A/AutrDe00.htm,Denico Autry,DT/DE,https://www.pro-football-reference.com/boxscores/202010110cle.htm
2020,2020-10-11,LJmHetie5VbbO,Indianapolis,Colts,IND,/players/S/SmitBr06.htm,Braden Smith,T/G,https://www.pro-football-reference.com/boxscores/202010110cle.htm
2020,2020-10-11,LJmHetie5VbbO,Indianapolis,Colts,IND,/players/N/NelsQu00.htm,Quenton Nelson,G/C,https://www.pro-football-reference.com/boxscores/202010110cle.htm
2020,2020-10-11,LJmHetie5VbbO,Indianapolis,Colts,IND,/players/R/RivePh00.htm,Philip Rivers,QB,https://www.pro-football-reference.com/boxscores/202010110cle.htm
2020,2020-10-11,LJmHetie5VbbO,Indianapolis,Colts,IND,/players/T/TaylJo02.htm,Jonathan Taylor,RB,https://www.pro-football-reference.com/boxscores/202010110cle.htm
2020,2020-10-11,LJmHetie5VbbO,Indianapolis,Colts,IND,/players/H/HiltT.00.htm,T.Y. Hilton,WR,https://www.pro-football-reference.com/boxscores/202010110cle.htm
2020,2020-10-11,LJmHetie5VbbO,Indianapolis,Colts,IND,/players/J/JohnMa07.htm,Marcus Johnson,WR,https://www.pro-football-reference.com/boxscores/202010110cle.htm
2020,2020-10-11,LJmHetie5VbbO,Indianapolis,Colts,IND,/players/P/PascZa00.htm,Zach Pascal,WR,https://www.pro-football-reference.com/boxscores/202010110cle.htm
2020,2020-10-11,LJmHetie5VbbO,Indianapolis,Colts,IND,/players/D/DoylJa00.htm,Jack Doyle,TE,https://www.pro-football-reference.com/boxscores/202010110cle.htm
2020,2020-10-11,LJmHetie5VbbO,Indianapolis,Colts,IND,/players/C/ClarLe01.htm,Le'Raven Clark,T,https://www.pro-football-reference.com/boxscores/202010110cle.htm
2020,2020-10-11,LJmHetie5VbbO,Indianapolis,Colts,IND,/players/G/GlowMa00.htm,Mark Glowinski,G,https://www.pro-football-reference.com/boxscores/202010110cle.htm
2020,2020-10-11,LJmHetie5VbbO,Indianapolis,Colts,IND,/players/K/KellRy00.htm,Ryan Kelly,C,https://www.pro-football-reference.com/boxscores/202010110cle.htm
2020,2020-10-11,LJmHetie5VbbO,Indianapolis,Colts,IND,/players/H/HousJu00.htm,Justin Houston,DE,https://www.pro-football-reference.com/boxscores/202010110cle.htm
2020,2020-10-11,LJmHetie5VbbO,Indianapolis,Colts,IND,/players/B/BuckDe00.htm,DeForest Buckner,DT,https://www.pro-football-reference.com/boxscores/202010110cle.htm
2020,2020-10-11,LJmHetie5VbbO,Indianapolis,Colts,IND,/players/S/StewGr00.htm,Grover Stewart,DT,https://www.pro-football-reference.com/boxscores/202010110cle.htm
2020,2020-10-11,LJmHetie5VbbO,Indianapolis,Colts,IND,/players/O/OkerBo00.htm,Bobby Okereke,LB,https://www.pro-football-reference.com/boxscores/202010110cle.htm
2020,2020-10-11,LJmHetie5VbbO,Indianapolis,Colts,IND,/players/W/WalkAn01.htm,Anthony Walker,LB,https://www.pro-football-reference.com/boxscores/202010110cle.htm
2020,2020-10-11,LJmHetie5VbbO,Indianapolis,Colts,IND,/players/Y/Ya-SRo00.htm,Rock Ya-Sin,CB,https://www.pro-football-reference.com/boxscores/202010110cle.htm
2020,2020-10-11,LJmHetie5VbbO,Indianapolis,Colts,IND,/players/R/RhodXa00.htm,Xavier Rhodes,CB,https://www.pro-football-reference.com/boxscores/202010110cle.htm
2020,2020-10-11,LJmHetie5VbbO,Indianapolis,Colts,IND,/players/M/MoorKe03.htm,Kenny Moore,CB,https://www.pro-football-reference.com/boxscores/202010110cle.htm
2020,2020-10-11,LJmHetie5VbbO,Indianapolis,Colts,IND,/players/W/WillKh00.htm,Khari Willis,S,https://www.pro-football-reference.com/boxscores/202010110cle.htm
2020,2020-10-11,LJmHetie5VbbO,Indianapolis,Colts,IND,/players/B/BlacJu01.htm,Julian Blackmon,S,https://www.pro-football-reference.com/boxscores/202010110cle.htm
2020,2020-10-11,KdjU81i7YSFE7,Dallas,Cowboys,DAL,/players/P/PresDa01.htm,Dak Prescott,QB,https://www.pro-football-reference.com/boxscores/202010110dal.htm
2020,2020-10-11,KdjU81i7YSFE7,Dallas,Cowboys,DAL,/players/E/ElliEz00.htm,Ezekiel Elliott,RB,https://www.pro-football-reference.com/boxscores/202010110dal.htm
2020,2020-10-11,KdjU81i7YSFE7,Dallas,Cowboys,DAL,/players/C/CoopAm00.htm,Amari Cooper,WR,https://www.pro-football-reference.com/boxscores/202010110dal.htm
2020,2020-10-11,KdjU81i7YSFE7,Dallas,Cowboys,DAL,/players/G/GallMi00.htm,Michael Gallup,WR,https://www.pro-football-reference.com/boxscores/202010110dal.htm
2020,2020-10-11,KdjU81i7YSFE7,Dallas,Cowboys,DAL,/players/L/LambCe00.htm,CeeDee Lamb,WR,https://www.pro-football-reference.com/boxscores/202010110dal.htm
2020,2020-10-11,KdjU81i7YSFE7,Dallas,Cowboys,DAL,/players/S/SchuDa00.htm,Dalton Schultz,TE,https://www.pro-football-reference.com/boxscores/202010110dal.htm
2020,2020-10-11,KdjU81i7YSFE7,Dallas,Cowboys,DAL,/players/S/SteeTe01.htm,Terence Steele,T,https://www.pro-football-reference.com/boxscores/202010110dal.htm
2020,2020-10-11,KdjU81i7YSFE7,Dallas,Cowboys,DAL,/players/K/KnigBr01.htm,Brandon Knight,T,https://www.pro-football-reference.com/boxscores/202010110dal.htm
2020,2020-10-11,KdjU81i7YSFE7,Dallas,Cowboys,DAL,/players/W/WillCo00.htm,Connor Williams,G,https://www.pro-football-reference.com/boxscores/202010110dal.htm
2020,2020-10-11,KdjU81i7YSFE7,Dallas,Cowboys,DAL,/players/M/MartZa00.htm,Zack Martin,G,https://www.pro-football-reference.com/boxscores/202010110dal.htm
2020,2020-10-11,KdjU81i7YSFE7,Dallas,Cowboys,DAL,/players/B/BiadTy00.htm,Tyler Biadasz,C,https://www.pro-football-reference.com/boxscores/202010110dal.htm
2020,2020-10-11,KdjU81i7YSFE7,Dallas,Cowboys,DAL,/players/L/LawrDe00.htm,DeMarcus Lawrence,DE,https://www.pro-football-reference.com/boxscores/202010110dal.htm
2020,2020-10-11,KdjU81i7YSFE7,Dallas,Cowboys,DAL,/players/A/ArmsDo00.htm,Dorance Armstrong Jr.,DE,https://www.pro-football-reference.com/boxscores/202010110dal.htm
2020,2020-10-11,KdjU81i7YSFE7,Dallas,Cowboys,DAL,/players/S/SmitAl04.htm,Aldon Smith,DE,https://www.pro-football-reference.com/boxscores/202010110dal.htm
2020,2020-10-11,KdjU81i7YSFE7,Dallas,Cowboys,DAL,/players/P/PoexDo00.htm,Dontari Poe,DT,https://www.pro-football-reference.com/boxscores/202010110dal.htm
2020,2020-10-11,KdjU81i7YSFE7,Dallas,Cowboys,DAL,/players/H/HillTr00.htm,Trysten Hill,DT,https://www.pro-football-reference.com/boxscores/202010110dal.htm
2020,2020-10-11,KdjU81i7YSFE7,Dallas,Cowboys,DAL,/players/S/SmitJa05.htm,Jaylon Smith,LB,https://www.pro-football-reference.com/boxscores/202010110dal.htm
2020,2020-10-11,KdjU81i7YSFE7,Dallas,Cowboys,DAL,/players/T/ThomJo04.htm,Joe Thomas,LB,https://www.pro-football-reference.com/boxscores/202010110dal.htm
2020,2020-10-11,KdjU81i7YSFE7,Dallas,Cowboys,DAL,/players/D/DiggTr00.htm,Trevon Diggs,CB,https://www.pro-football-reference.com/boxscores/202010110dal.htm
2020,2020-10-11,KdjU81i7YSFE7,Dallas,Cowboys,DAL,/players/W/WorlDa00.htm,Daryl Worley,CB,https://www.pro-football-reference.com/boxscores/202010110dal.htm
2020,2020-10-11,KdjU81i7YSFE7,Dallas,Cowboys,DAL,/players/W/WilsDo01.htm,Donovan Wilson,S,https://www.pro-football-reference.com/boxscores/202010110dal.htm
2020,2020-10-11,KdjU81i7YSFE7,Dallas,Cowboys,DAL,/players/W/WoodXa00.htm,Xavier Woods,S,https://www.pro-football-reference.com/boxscores/202010110dal.htm
2020,2020-10-11,n8CuHV9wbYCqF,New York,Giants,NYG,/players/J/JoneDa05.htm,Daniel Jones,QB,https://www.pro-football-reference.com/boxscores/202010110dal.htm
2020,2020-10-11,n8CuHV9wbYCqF,New York,Giants,NYG,/players/F/FreeDe00.htm,Devonta Freeman,RB,https://www.pro-football-reference.com/boxscores/202010110dal.htm
2020,2020-10-11,n8CuHV9wbYCqF,New York,Giants,NYG,/players/S/SlayDa01.htm,Darius Slayton,WR,https://www.pro-football-reference.com/boxscores/202010110dal.htm
2020,2020-10-11,n8CuHV9wbYCqF,New York,Giants,NYG,/players/B/BoarC.00.htm,C.J. Board,WR,https://www.pro-football-reference.com/boxscores/202010110dal.htm
2020,2020-10-11,n8CuHV9wbYCqF,New York,Giants,NYG,/players/S/SmitKa00.htm,Kaden Smith,TE,https://www.pro-football-reference.com/boxscores/202010110dal.htm
2020,2020-10-11,n8CuHV9wbYCqF,New York,Giants,NYG,/players/E/EngrEv00.htm,Evan Engram,TE,https://www.pro-football-reference.com/boxscores/202010110dal.htm
2020,2020-10-11,n8CuHV9wbYCqF,New York,Giants,NYG,/players/T/ThomAn02.htm,Andrew Thomas,T,https://www.pro-football-reference.com/boxscores/202010110dal.htm
2020,2020-10-11,n8CuHV9wbYCqF,New York,Giants,NYG,/players/F/FlemCa00.htm,Cameron Fleming,T,https://www.pro-football-reference.com/boxscores/202010110dal.htm
2020,2020-10-11,n8CuHV9wbYCqF,New York,Giants,NYG,/players/Z/ZeitKe00.htm,Kevin Zeitler,G,https://www.pro-football-reference.com/boxscores/202010110dal.htm
2020,2020-10-11,n8CuHV9wbYCqF,New York,Giants,NYG,/players/H/HernWi00.htm,Will Hernandez,G,https://www.pro-football-reference.com/boxscores/202010110dal.htm
2020,2020-10-11,n8CuHV9wbYCqF,New York,Giants,NYG,/players/G/GateNi00.htm,Nick Gates,C,https://www.pro-football-reference.com/boxscores/202010110dal.htm
2020,2020-10-11,n8CuHV9wbYCqF,New York,Giants,NYG,/players/L/LawrDe03.htm,Dexter Lawrence,DL,https://www.pro-football-reference.com/boxscores/202010110dal.htm
2020,2020-10-11,n8CuHV9wbYCqF,New York,Giants,NYG,/players/T/TomlDa00.htm,Dalvin Tomlinson,DL,https://www.pro-football-reference.com/boxscores/202010110dal.htm
2020,2020-10-11,n8CuHV9wbYCqF,New York,Giants,NYG,/players/F/FackKy00.htm,Kyler Fackrell,LB,https://www.pro-football-reference.com/boxscores/202010110dal.htm
2020,2020-10-11,n8CuHV9wbYCqF,New York,Giants,NYG,/players/C/CrowTa00.htm,Tae Crowder,LB,https://www.pro-football-reference.com/boxscores/202010110dal.htm
2020,2020-10-11,n8CuHV9wbYCqF,New York,Giants,NYG,/players/M/MartBl01.htm,Blake Martinez,LB,https://www.pro-football-reference.com/boxscores/202010110dal.htm
2020,2020-10-11,n8CuHV9wbYCqF,New York,Giants,NYG,/players/C/CartLo01.htm,Lorenzo Carter,LB,https://www.pro-football-reference.com/boxscores/202010110dal.htm
2020,2020-10-11,n8CuHV9wbYCqF,New York,Giants,NYG,/players/H/HolmDa01.htm,Darnay Holmes,CB,https://www.pro-football-reference.com/boxscores/202010110dal.htm
2020,2020-10-11,n8CuHV9wbYCqF,New York,Giants,NYG,/players/B/BradJa00.htm,James Bradberry,CB,https://www.pro-football-reference.com/boxscores/202010110dal.htm
2020,2020-10-11,n8CuHV9wbYCqF,New York,Giants,NYG,/players/R/RyanLo00.htm,Logan Ryan,DB,https://www.pro-football-reference.com/boxscores/202010110dal.htm
2020,2020-10-11,n8CuHV9wbYCqF,New York,Giants,NYG,/players/L/LewiRy01.htm,Ryan Lewis,DB,https://www.pro-football-reference.com/boxscores/202010110dal.htm
2020,2020-10-11,n8CuHV9wbYCqF,New York,Giants,NYG,/players/C/ColbAd00.htm,Adrian Colbert,DB,https://www.pro-football-reference.com/boxscores/202010110dal.htm
2020,2020-10-11,4M8AK5p0WXs1N,Seattle,Seahawks,SEA,/players/P/PociEt00.htm,Ethan Pocic,G/C,https://www.pro-football-reference.com/boxscores/202010110sea.htm
2020,2020-10-11,4M8AK5p0WXs1N,Seattle,Seahawks,SEA,/players/W/WilsRu00.htm,Russell Wilson,QB,https://www.pro-football-reference.com/boxscores/202010110sea.htm
2020,2020-10-11,4M8AK5p0WXs1N,Seattle,Seahawks,SEA,/players/C/CarsCh00.htm,Chris Carson,RB,https://www.pro-football-reference.com/boxscores/202010110sea.htm
2020,2020-10-11,4M8AK5p0WXs1N,Seattle,Seahawks,SEA,/players/L/LockTy00.htm,Tyler Lockett,WR,https://www.pro-football-reference.com/boxscores/202010110sea.htm
2020,2020-10-11,4M8AK5p0WXs1N,Seattle,Seahawks,SEA,/players/M/MetcDK00.htm,D.K. Metcalf,WR,https://www.pro-football-reference.com/boxscores/202010110sea.htm
2020,2020-10-11,4M8AK5p0WXs1N,Seattle,Seahawks,SEA,/players/D/DissWi00.htm,Will Dissly,TE,https://www.pro-football-reference.com/boxscores/202010110sea.htm
2020,2020-10-11,4M8AK5p0WXs1N,Seattle,Seahawks,SEA,/players/O/OlseGr00.htm,Greg Olsen,TE,https://www.pro-football-reference.com/boxscores/202010110sea.htm
2020,2020-10-11,4M8AK5p0WXs1N,Seattle,Seahawks,SEA,/players/B/BrowDu20.htm,Duane Brown,T,https://www.pro-football-reference.com/boxscores/202010110sea.htm
2020,2020-10-11,4M8AK5p0WXs1N,Seattle,Seahawks,SEA,/players/S/ShelBr00.htm,Brandon Shell,T,https://www.pro-football-reference.com/boxscores/202010110sea.htm
2020,2020-10-11,4M8AK5p0WXs1N,Seattle,Seahawks,SEA,/players/S/SimmJo00.htm,Jordan Simmons,G,https://www.pro-football-reference.com/boxscores/202010110sea.htm
2020,2020-10-11,4M8AK5p0WXs1N,Seattle,Seahawks,SEA,/players/L/LewiDa05.htm,Damien Lewis,G,https://www.pro-football-reference.com/boxscores/202010110sea.htm
2020,2020-10-11,4M8AK5p0WXs1N,Seattle,Seahawks,SEA,/players/M/MayoBe00.htm,Benson Mayowa,DE,https://www.pro-football-reference.com/boxscores/202010110sea.htm
2020,2020-10-11,4M8AK5p0WXs1N,Seattle,Seahawks,SEA,/players/C/CollLJ00.htm,L.J. Collier,DE,https://www.pro-football-reference.com/boxscores/202010110sea.htm
2020,2020-10-11,4M8AK5p0WXs1N,Seattle,Seahawks,SEA,/players/F/FordPo00.htm,Poona Ford,DT,https://www.pro-football-reference.com/boxscores/202010110sea.htm
2020,2020-10-11,4M8AK5p0WXs1N,Seattle,Seahawks,SEA,/players/R/ReedJa02.htm,Jarran Reed,DT,https://www.pro-football-reference.com/boxscores/202010110sea.htm
2020,2020-10-11,4M8AK5p0WXs1N,Seattle,Seahawks,SEA,/players/B/BartCo00.htm,Cody Barton,LB,https://www.pro-football-reference.com/boxscores/202010110sea.htm
2020,2020-10-11,4M8AK5p0WXs1N,Seattle,Seahawks,SEA,/players/W/WagnBo00.htm,Bobby Wagner,LB,https://www.pro-football-reference.com/boxscores/202010110sea.htm
2020,2020-10-11,4M8AK5p0WXs1N,Seattle,Seahawks,SEA,/players/W/WrigK.00.htm,K.J. Wright,LB,https://www.pro-football-reference.com/boxscores/202010110sea.htm
2020,2020-10-11,4M8AK5p0WXs1N,Seattle,Seahawks,SEA,/players/N/NealRy00.htm,Ryan Neal,CB,https://www.pro-football-reference.com/boxscores/202010110sea.htm
2020,2020-10-11,4M8AK5p0WXs1N,Seattle,Seahawks,SEA,/players/G/GrifSh00.htm,Shaquill Griffin,CB,https://www.pro-football-reference.com/boxscores/202010110sea.htm
2020,2020-10-11,4M8AK5p0WXs1N,Seattle,Seahawks,SEA,/players/D/DunbQu00.htm,Quinton Dunbar,CB,https://www.pro-football-reference.com/boxscores/202010110sea.htm
2020,2020-10-11,4M8AK5p0WXs1N,Seattle,Seahawks,SEA,/players/D/DiggQu00.htm,Quandre Diggs,FS,https://www.pro-football-reference.com/boxscores/202010110sea.htm
